Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,97.220001,97.660004,97.220001,97.559998,97.559998,24186
2020-01-20,97.589996,97.739998,97.500000,97.739998,97.739998,29601
2020-01-21,97.190002,97.599998,96.989998,97.550003,97.550003,18080
2020-01-22,97.919998,98.139999,97.760002,97.839996,97.839996,35443
2020-01-23,97.440002,97.559998,97.029999,97.339996,97.339996,31294
2020-01-24,98.050003,98.379997,97.849998,97.849998,97.849998,27914
2020-01-27,96.449997,96.629997,95.709999,96.050003,96.050003,51537
2020-01-28,96.440002,97.059998,95.849998,96.980003,96.980003,25385
2020-01-29,97.080002,97.470001,96.940002,97.330002,97.330002,28800
2020-01-30,96.330002,96.739998,96.180000,96.349998,96.349998,15109
2020-01-31,96.709999,96.959999,95.199997,95.360001,95.360001,18960
2020-02-03,95.120003,96.559998,94.820000,95.430000,95.430000,47980
2020-02-04,96.320000,97.449997,96.320000,97.430000,97.430000,28533
2020-02-05,97.089996,98.489998,97.089996,98.110001,98.110001,31812
2020-02-06,98.980003,99.029999,98.360001,98.849998,98.849998,50212
2020-02-07,98.739998,98.879997,98.320000,98.699997,98.699997,19237
2020-02-10,98.459999,99.029999,98.239998,99.029999,99.029999,34560
2020-02-11,99.540001,100.000000,99.449997,99.650002,99.650002,25689
2020-02-12,99.879997,100.220001,99.800003,100.059998,100.059998,21963
2020-02-13,99.919998,100.599998,99.400002,100.599998,100.599998,38357
2020-02-14,100.660004,100.779999,100.300003,100.699997,100.699997,31143
2020-02-17,101.040001,101.059998,100.760002,101.019997,101.019997,30030
2020-02-18,100.320000,100.940002,100.300003,100.519997,100.519997,48595
2020-02-19,101.239998,101.720001,101.040001,101.720001,101.720001,26376
2020-02-20,101.559998,101.580002,100.239998,100.239998,100.239998,31015
2020-02-21,100.279999,100.860001,99.599998,100.059998,100.059998,27800
2020-02-24,98.070000,98.099998,96.650002,96.760002,96.760002,59384
2020-02-25,97.279999,97.400002,95.089996,95.379997,95.379997,55493
2020-02-26,94.519997,95.349998,92.599998,94.900002,94.900002,58771
2020-02-27,92.580002,93.139999,89.870003,91.290001,91.290001,56417
2020-02-28,88.000000,88.309998,85.970001,87.360001,87.360001,85600
2020-03-02,88.989998,89.430000,85.860001,88.400002,88.400002,119471
2020-03-03,89.910004,91.459999,89.199997,89.480003,89.480003,117771
2020-03-04,89.519997,90.949997,89.360001,90.419998,90.419998,55056
2020-03-05,91.250000,91.250000,89.010002,90.010002,90.010002,49076
2020-03-06,88.099998,88.099998,85.099998,86.169998,86.169998,57831
2020-03-09,80.330002,82.559998,79.000000,80.440002,80.440002,76805
2020-03-10,81.559998,83.720001,79.120003,79.980003,79.980003,173793
2020-03-11,81.580002,81.739998,79.760002,80.070000,80.070000,39787
2020-03-12,75.989998,76.529999,72.230003,73.870003,73.870003,77686
2020-03-13,74.660004,78.000000,72.620003,73.839996,73.839996,97400
2020-03-16,72.610001,73.760002,66.660004,72.470001,72.470001,87791
2020-03-17,73.230003,74.360001,69.190002,73.620003,73.620003,40048
2020-03-18,71.419998,72.279999,69.169998,70.440002,70.440002,36136
2020-03-19,70.809998,73.559998,69.500000,72.430000,72.430000,46789
2020-03-20,76.339996,76.379997,72.610001,73.000000,73.000000,34283
2020-03-23,68.750000,72.000000,67.800003,68.730003,68.730003,52860
2020-03-24,71.360001,74.599998,70.910004,74.599998,74.599998,27211
2020-03-25,76.230003,77.150002,73.930000,76.529999,76.529999,75298
2020-03-26,74.599998,78.120003,74.000000,78.059998,78.059998,55555
2020-03-27,77.010002,77.449997,75.870003,76.309998,76.309998,63117
2020-03-30,76.480003,78.199997,74.839996,77.930000,77.930000,45297
2020-03-31,79.199997,79.559998,78.120003,79.309998,79.309998,41996
2020-04-01,76.099998,76.809998,75.699997,76.379997,76.379997,82538
2020-04-02,76.550003,77.220001,75.000000,77.129997,77.129997,25680
2020-04-03,77.199997,77.870003,76.669998,76.669998,76.669998,22187
2020-04-06,79.599998,80.279999,79.370003,80.019997,80.019997,75326
2020-04-07,82.470001,83.279999,81.349998,82.190002,82.190002,64320
2020-04-08,80.639999,81.800003,80.080002,81.800003,81.800003,48642
2020-04-09,83.050003,83.889999,81.709999,83.400002,83.400002,83826
2020-04-14,84.080002,84.570000,83.599998,84.099998,84.099998,71450
2020-04-15,84.449997,84.459999,82.440002,82.610001,82.610001,62428
2020-04-16,83.589996,83.849998,82.699997,83.400002,83.400002,35637
2020-04-17,85.800003,86.550003,84.699997,84.870003,84.870003,41104
2020-04-20,85.699997,85.760002,84.300003,85.699997,85.699997,51827
2020-04-21,84.739998,84.739998,82.089996,82.160004,82.160004,44417
2020-04-22,83.360001,84.070000,83.070000,83.900002,83.900002,34913
2020-04-23,84.400002,85.150002,84.000000,84.870003,84.870003,35074
2020-04-24,84.010002,84.790001,83.849998,84.070000,84.070000,48566
2020-04-27,85.580002,86.000000,85.349998,86.000000,86.000000,30784
2020-04-28,86.269997,87.449997,86.150002,86.650002,86.650002,31391
2020-04-29,87.000000,87.879997,86.580002,87.800003,87.800003,36383
2020-04-30,88.029999,88.139999,86.320000,86.360001,86.360001,74963
2020-05-04,83.559998,84.070000,83.089996,83.849998,83.849998,64540
2020-05-05,85.190002,86.209999,84.839996,86.209999,86.209999,110210
2020-05-06,86.279999,86.570000,85.639999,85.709999,85.709999,78967
2020-05-07,85.800003,86.669998,85.800003,86.589996,86.589996,27771
2020-05-08,86.970001,87.370003,86.870003,87.290001,87.290001,22085
2020-05-11,87.959999,88.139999,86.800003,87.510002,87.510002,49009
2020-05-12,87.360001,87.930000,87.070000,87.459999,87.459999,30677
2020-05-13,86.129997,86.489998,85.430000,85.440002,85.440002,41230
2020-05-14,84.839996,85.089996,83.400002,84.440002,84.440002,66752
2020-05-15,85.930000,85.989998,84.110001,85.150002,85.150002,42028
2020-05-18,86.980003,88.239998,86.709999,88.190002,88.190002,30654
2020-05-19,88.230003,88.230003,86.849998,87.629997,87.629997,28925
2020-05-20,87.099998,87.870003,86.860001,87.750000,87.750000,34689
2020-05-21,86.830002,87.440002,86.800003,86.940002,86.940002,10676
2020-05-22,86.239998,87.440002,86.160004,87.360001,87.360001,83245
2020-05-25,88.239998,88.889999,87.989998,88.839996,88.839996,38716
2020-05-26,89.440002,89.440002,88.699997,88.699997,88.699997,33359
2020-05-27,89.139999,89.540001,87.800003,88.449997,88.449997,31819
2020-05-28,89.459999,89.949997,89.309998,89.790001,89.790001,80739
2020-05-29,88.870003,88.940002,88.059998,88.160004,88.160004,17896
2020-06-02,89.660004,90.000000,89.330002,89.660004,89.660004,47704
2020-06-03,90.180000,91.059998,90.089996,90.889999,90.889999,37866
2020-06-04,90.800003,90.970001,89.980003,90.139999,90.139999,51681
2020-06-05,90.400002,92.430000,90.400002,92.430000,92.430000,80434
2020-06-08,91.699997,92.360001,91.610001,92.160004,92.160004,40320
2020-06-09,92.669998,92.709999,91.190002,91.379997,91.379997,23919
2020-06-10,91.930000,92.050003,90.940002,91.129997,91.129997,31781
2020-06-11,89.690002,89.769997,88.010002,88.010002,88.010002,19502
2020-06-12,87.199997,88.800003,87.199997,88.209999,88.209999,57338
2020-06-15,85.790001,87.620003,85.570000,87.360001,87.360001,32294
2020-06-16,89.199997,91.000000,89.019997,90.150002,90.150002,50439
2020-06-17,90.339996,91.110001,90.339996,90.849998,90.849998,38606
2020-06-18,90.360001,90.760002,89.860001,90.400002,90.400002,12790
2020-06-19,90.849998,91.519997,90.809998,91.269997,91.269997,8615
2020-06-22,90.209999,90.739998,89.900002,90.120003,90.120003,46703
2020-06-23,90.599998,91.269997,90.589996,90.919998,90.919998,13880
2020-06-24,90.419998,90.540001,88.680000,88.680000,88.680000,103964
2020-06-25,88.400002,89.260002,87.970001,88.980003,88.980003,35869
2020-06-26,89.959999,90.220001,88.769997,88.919998,88.919998,20075
2020-06-29,88.430000,89.089996,87.919998,89.010002,89.010002,23842
2020-06-30,89.339996,89.970001,89.000000,89.839996,89.839996,17473
2020-07-01,90.279999,90.769997,89.809998,90.330002,90.330002,37479
2020-07-02,90.940002,92.180000,90.900002,91.949997,91.949997,66406
2020-07-03,91.949997,91.949997,91.120003,91.239998,91.239998,9874
2020-07-06,92.440002,92.559998,92.000000,92.389999,92.389999,45193
2020-07-07,91.949997,92.349998,91.599998,92.230003,92.230003,45220
2020-07-08,91.500000,91.889999,91.260002,91.260002,91.260002,13432
2020-07-09,91.730003,92.029999,90.739998,90.879997,90.879997,56363
2020-07-10,90.959999,91.739998,90.959999,91.690002,91.690002,22549
2020-07-13,92.779999,93.190002,92.500000,93.150002,93.150002,11252
2020-07-14,91.790001,91.790001,90.709999,91.669998,91.669998,42898
2020-07-15,92.779999,93.349998,92.410004,92.940002,92.940002,38764
2020-07-16,92.410004,92.739998,92.110001,92.449997,92.449997,20846
2020-07-17,92.800003,92.800003,92.389999,92.610001,92.610001,10774
2020-07-20,92.279999,93.269997,92.160004,93.099998,93.099998,30143
2020-07-21,93.919998,94.400002,93.690002,93.750000,93.750000,35384
2020-07-22,93.150002,93.309998,92.470001,92.809998,92.809998,10970
2020-07-23,93.510002,93.639999,92.970001,93.129997,93.129997,17776
2020-07-24,91.589996,92.089996,91.349998,91.360001,91.360001,41855
2020-07-27,91.260002,91.580002,90.889999,91.010002,91.010002,30960
2020-07-28,91.510002,91.779999,91.099998,91.690002,91.690002,10254
2020-07-29,91.199997,91.570000,91.180000,91.570000,91.570000,20541
2020-07-30,91.230003,91.230003,89.620003,90.500000,90.500000,52597
2020-07-31,89.680000,90.379997,89.309998,89.510002,89.510002,37103
2020-08-03,89.750000,91.000000,89.480003,90.980003,90.980003,35230
2020-08-04,91.190002,91.190002,90.379997,90.830002,90.830002,35776
2020-08-05,91.070000,91.320000,90.820000,90.849998,90.849998,26118
2020-08-06,90.709999,91.150002,90.300003,90.489998,90.489998,10986
2020-08-07,90.849998,91.510002,90.730003,91.400002,91.400002,11457
2020-08-10,91.709999,91.910004,91.290001,91.629997,91.629997,39942
2020-08-11,92.379997,92.709999,92.120003,92.300003,92.300003,37878
2020-08-12,92.349998,93.000000,92.330002,92.930000,92.930000,10474
2020-08-13,92.779999,92.930000,92.470001,92.860001,92.860001,14179
2020-08-14,92.820000,92.860001,91.989998,92.570000,92.570000,18896
2020-08-17,92.440002,92.930000,92.199997,92.930000,92.930000,42567
2020-08-18,92.739998,93.260002,92.379997,92.650002,92.650002,16576
2020-08-19,92.510002,92.959999,92.510002,92.959999,92.959999,7607
2020-08-20,92.180000,92.699997,92.150002,92.699997,92.699997,37534
2020-08-21,92.709999,93.169998,92.500000,92.989998,92.989998,10930
2020-08-24,93.750000,93.970001,93.410004,93.769997,93.769997,15151
2020-08-25,94.389999,94.489998,93.739998,93.739998,93.739998,15043
2020-08-26,93.980003,94.830002,93.980003,94.769997,94.769997,12322
2020-08-27,94.949997,95.580002,94.629997,95.360001,95.360001,7815
2020-08-28,95.139999,95.139999,94.480003,94.639999,94.639999,12876
2020-08-31,95.269997,95.269997,94.139999,94.250000,94.250000,21752
2020-09-01,94.720001,95.040001,93.849998,94.480003,94.480003,27513
2020-09-02,95.379997,96.430000,95.379997,96.080002,96.080002,26464
2020-09-03,96.989998,97.169998,94.000000,94.330002,94.330002,45964
2020-09-04,93.349998,94.580002,91.879997,92.540001,92.540001,81236
2020-09-07,92.769997,93.720001,92.650002,93.599998,93.599998,75053
2020-09-08,93.779999,93.809998,91.290001,91.889999,91.889999,72766
2020-09-09,91.779999,93.239998,91.650002,93.150002,93.150002,23896
2020-09-10,93.339996,93.430000,92.589996,92.940002,92.940002,30386
2020-09-11,92.620003,93.000000,92.360001,92.550003,92.550003,11357
2020-09-14,93.339996,93.480003,92.760002,93.410004,93.410004,39411
2020-09-15,93.419998,94.370003,93.300003,94.290001,94.290001,27822
2020-09-16,94.449997,94.830002,94.389999,94.809998,94.809998,20193
2020-09-17,93.309998,94.040001,93.000000,93.779999,93.779999,27389
2020-09-18,93.430000,93.989998,93.209999,93.209999,93.209999,22771
2020-09-21,92.629997,92.650002,90.930000,91.279999,91.279999,41200
2020-09-22,91.900002,92.389999,91.760002,91.989998,91.989998,37884
2020-09-23,92.870003,93.400002,92.559998,92.610001,92.610001,41997
2020-09-24,91.279999,91.779999,90.930000,91.589996,91.589996,58219
2020-09-25,91.669998,92.139999,90.779999,92.139999,92.139999,56177
2020-09-28,93.300003,94.050003,93.300003,94.040001,94.040001,33488
2020-09-29,93.709999,93.800003,93.080002,93.199997,93.199997,64827
2020-09-30,92.500000,94.029999,92.500000,93.779999,93.779999,31543
2020-10-01,94.269997,94.400002,93.580002,94.029999,94.029999,38261
2020-10-02,92.839996,93.800003,92.550003,93.570000,93.570000,48529
2020-10-05,94.010002,94.239998,93.680000,94.080002,94.080002,44323
2020-10-06,94.309998,94.610001,94.010002,94.389999,94.389999,26820
2020-10-07,94.129997,94.610001,94.110001,94.570000,94.570000,14355
2020-10-08,95.320000,95.519997,94.889999,95.209999,95.209999,4907
2020-10-09,95.459999,95.739998,95.330002,95.610001,95.610001,22124
2020-10-12,95.980003,96.769997,95.860001,96.750000,96.750000,27599
2020-10-13,96.699997,97.080002,96.480003,96.959999,96.959999,26325
2020-10-14,97.110001,97.449997,96.800003,96.940002,96.940002,15751
2020-10-15,96.019997,96.070000,95.309998,95.730003,95.730003,99459
2020-10-16,96.339996,96.949997,96.050003,96.580002,96.580002,14152
2020-10-19,96.790001,97.000000,95.599998,95.750000,95.750000,18840
2020-10-20,95.120003,95.339996,94.639999,94.779999,94.779999,35626
2020-10-21,94.870003,94.870003,93.940002,94.190002,94.190002,25959
2020-10-22,93.879997,94.400002,93.680000,94.139999,94.139999,31204
2020-10-23,94.459999,94.809998,94.199997,94.309998,94.309998,29150
2020-10-26,93.580002,93.760002,92.550003,92.550003,92.550003,25214
2020-10-27,92.980003,93.160004,92.599998,92.690002,92.690002,30330
2020-10-28,92.080002,92.080002,90.470001,90.699997,90.699997,37622
2020-10-29,91.150002,91.349998,90.120003,91.169998,91.169998,44296
2020-10-30,90.080002,91.059998,89.639999,90.660004,90.660004,56675
2020-11-02,91.239998,92.699997,91.000000,92.370003,92.370003,46624
2020-11-03,92.839996,94.099998,92.589996,94.099998,94.099998,19785
2020-11-04,93.269997,95.900002,93.269997,95.900002,95.900002,112016
2020-11-05,96.190002,96.839996,95.820000,96.480003,96.480003,64580
2020-11-06,96.099998,96.379997,95.239998,95.949997,95.949997,79864
2020-11-09,97.010002,100.519997,96.910004,98.860001,98.860001,51127
2020-11-10,97.970001,98.230003,97.120003,97.680000,97.680000,73634
2020-11-11,98.160004,99.169998,98.160004,98.970001,98.970001,28743
2020-11-12,98.190002,98.470001,98.000000,98.190002,98.190002,62944
2020-11-13,97.849998,98.400002,97.849998,98.080002,98.080002,41945
2020-11-16,99.050003,100.000000,98.870003,99.389999,99.389999,52816
2020-11-17,99.419998,99.519997,98.650002,99.190002,99.190002,39710
2020-11-18,98.730003,99.629997,98.730003,99.480003,99.480003,44962
2020-11-19,98.790001,98.860001,98.300003,98.669998,98.669998,36716
2020-11-20,98.489998,99.050003,98.489998,98.930000,98.930000,48017
2020-11-23,99.120003,99.570000,98.800003,99.099998,99.099998,36256
2020-11-24,100.000000,100.260002,99.830002,100.239998,100.239998,49534
2020-11-25,100.360001,100.400002,99.769997,100.040001,100.040001,38962
2020-11-26,100.139999,100.239998,99.989998,100.019997,100.019997,38937
2020-11-27,99.989998,100.540001,99.989998,100.279999,100.279999,31018
2020-11-30,99.500000,99.970001,99.139999,99.139999,99.139999,56771
2020-12-01,100.180000,100.620003,99.570000,99.730003,99.730003,66040
2020-12-02,99.199997,99.320000,98.500000,98.870003,98.870003,48811
2020-12-03,98.680000,98.839996,98.360001,98.660004,98.660004,37098
2020-12-04,98.580002,99.050003,98.459999,99.029999,99.029999,30380
2020-12-07,99.120003,99.199997,98.639999,99.180000,99.180000,52267
2020-12-08,99.139999,99.480003,98.669998,99.480003,99.480003,50935
2020-12-09,99.769997,100.080002,99.639999,99.660004,99.660004,17392
2020-12-10,98.980003,99.260002,98.269997,98.919998,98.919998,26351
2020-12-11,98.870003,98.910004,98.000000,98.629997,98.629997,62231
2020-12-14,99.339996,99.790001,99.129997,99.290001,99.290001,44311
2020-12-15,99.059998,99.500000,99.019997,99.139999,99.139999,66138
2020-12-16,99.790001,99.800003,99.419998,99.720001,99.720001,47034
2020-12-17,99.910004,100.260002,99.849998,100.080002,100.080002,26771
2020-12-18,100.019997,100.500000,99.889999,100.080002,100.080002,176151
2020-12-21,99.839996,99.949997,98.050003,98.989998,98.989998,50751
2020-12-22,99.339996,99.980003,99.279999,99.470001,99.470001,27841
2020-12-23,99.849998,100.199997,99.800003,100.040001,100.040001,36180
2020-12-28,100.879997,101.160004,100.580002,100.879997,100.879997,36446
2020-12-29,101.180000,101.320000,100.639999,100.820000,100.820000,32939
2020-12-30,100.800003,100.980003,100.639999,100.699997,100.699997,24375
2021-01-04,101.940002,102.040001,100.699997,100.839996,100.839996,77663
2021-01-05,101.019997,101.800003,100.599998,101.040001,101.040001,54931
2021-01-06,100.980003,102.699997,100.459999,102.519997,102.519997,52083
2021-01-07,102.500000,103.480003,102.400002,103.279999,103.279999,27046
2021-01-08,104.440002,104.720001,104.139999,104.419998,104.419998,31602
2021-01-11,104.559998,104.900002,104.300003,104.779999,104.779999,115297
2021-01-12,104.680000,104.919998,104.500000,104.800003,104.800003,80677
2021-01-13,104.680000,104.900002,104.320000,104.800003,104.800003,66346
2021-01-14,104.959999,105.519997,104.820000,105.099998,105.099998,40359
2021-01-15,104.500000,104.680000,103.860001,104.400002,104.400002,55478
2021-01-18,104.080002,104.580002,104.080002,104.559998,104.559998,18334
2021-01-19,105.000000,105.080002,104.519997,104.580002,104.580002,31620
2021-01-20,104.699997,105.639999,104.599998,105.440002,105.440002,79281
2021-01-21,106.139999,106.139999,105.260002,105.459999,105.459999,23412
2021-01-22,105.120003,105.220001,104.419998,104.900002,104.900002,60252
2021-01-25,105.599998,106.040001,104.660004,105.180000,105.180000,75984
2021-01-26,105.459999,105.980003,105.400002,105.480003,105.480003,39861
2021-01-27,105.080002,105.540001,103.739998,104.279999,104.279999,34854
2021-01-28,102.720001,104.699997,101.800003,104.500000,104.500000,47896
2021-01-29,102.699997,103.480003,102.360001,102.400002,102.400002,42057
2021-02-01,102.379997,103.160004,102.300003,103.099998,103.099998,79410
2021-02-02,103.980003,105.480003,103.980003,105.419998,105.419998,50777
2021-02-03,105.599998,105.599998,104.919998,105.139999,105.139999,51249
2021-02-04,105.120003,106.059998,105.120003,106.000000,106.000000,38403
2021-02-05,106.500000,106.720001,105.940002,106.260002,106.260002,54650
2021-02-08,106.459999,106.860001,106.400002,106.680000,106.680000,57493
2021-02-09,106.739998,106.800003,106.260002,106.459999,106.459999,40122
2021-02-10,106.620003,106.739998,105.440002,105.800003,105.800003,41916
2021-02-11,106.279999,106.559998,106.180000,106.540001,106.540001,22734
2021-02-12,106.379997,106.779999,106.120003,106.699997,106.699997,46833
2021-02-15,107.099998,107.500000,107.040001,107.459999,107.459999,34991
2021-02-16,107.519997,107.559998,106.900002,106.980003,106.980003,38693
2021-02-17,106.919998,107.120003,106.500000,106.500000,106.500000,47072
2021-02-18,106.800003,106.879997,105.839996,106.040001,106.040001,57353
2021-02-19,106.099998,106.599998,105.900002,106.500000,106.500000,24536
2021-02-22,105.339996,105.459999,105.080002,105.320000,105.320000,92027
2021-02-23,105.120003,105.120003,102.879997,104.160004,104.160004,73727
2021-02-24,104.120003,104.879997,103.940002,104.739998,104.739998,47969
2021-02-25,105.059998,105.080002,103.699997,103.739998,103.739998,54085
2021-02-26,102.419998,103.239998,101.699997,102.779999,102.779999,57835
2021-03-01,103.739998,104.720001,103.599998,104.660004,104.660004,55033
2021-03-02,104.540001,104.779999,103.900002,103.900002,103.900002,48951
2021-03-03,104.199997,104.459999,102.879997,103.379997,103.379997,88718
2021-03-04,102.400002,102.599998,101.400002,102.120003,102.120003,66088
2021-03-05,101.220001,102.440002,100.660004,100.739998,100.739998,52067
2021-03-08,102.500000,104.480003,102.199997,104.199997,104.199997,66069
2021-03-09,103.559998,105.000000,103.480003,104.959999,104.959999,61489
2021-03-10,104.620003,105.699997,104.559998,105.540001,105.540001,55779
2021-03-11,105.400002,105.860001,105.339996,105.800003,105.800003,37513
2021-03-12,105.519997,105.760002,105.320000,105.480003,105.480003,26822
2021-03-15,106.139999,106.500000,106.000000,106.339996,106.339996,45863
2021-03-16,107.059998,107.500000,106.779999,107.180000,107.180000,36369
2021-03-17,106.900002,106.919998,106.279999,106.580002,106.580002,33209
2021-03-18,106.760002,107.139999,106.500000,106.940002,106.940002,28814
2021-03-19,106.139999,106.580002,105.620003,106.220001,106.220001,26300
2021-03-22,105.940002,106.879997,105.940002,106.839996,106.839996,67699
2021-03-23,106.519997,107.199997,106.440002,107.000000,107.000000,36812
2021-03-24,106.540001,107.080002,106.480003,106.940002,106.940002,33942
2021-03-25,106.379997,106.800003,105.599998,106.660004,106.660004,41199
2021-03-26,107.459999,107.720001,107.220001,107.620003,107.620003,16496
2021-03-29,108.139999,108.500000,108.000000,108.160004,108.160004,20262
2021-03-30,108.699997,108.900002,108.339996,108.879997,108.879997,67145
2021-03-31,108.680000,109.199997,108.419998,109.199997,109.199997,34200
2021-04-01,109.480003,109.980003,109.320000,109.739998,109.739998,39291
2021-04-06,110.760002,110.820000,110.400002,110.639999,110.639999,75293
2021-04-07,110.300003,110.379997,109.879997,109.879997,109.879997,59129
2021-04-08,110.199997,110.379997,110.059998,110.320000,110.320000,46725
2021-04-09,110.519997,110.779999,110.440002,110.680000,110.680000,64560
2021-04-12,110.940002,111.019997,110.660004,110.820000,110.820000,127319
2021-04-13,111.320000,111.599998,111.080002,111.379997,111.379997,26907
2021-04-14,111.559998,111.980003,111.459999,111.559998,111.559998,32924
2021-04-15,111.419998,112.099998,111.400002,112.040001,112.040001,46479
2021-04-16,111.980003,112.500000,111.940002,112.419998,112.419998,34622
2021-04-19,112.580002,112.599998,111.500000,111.559998,111.559998,72733
2021-04-20,111.400002,111.459999,110.300003,110.339996,110.339996,48890
2021-04-21,111.059998,111.519997,110.779999,111.400002,111.400002,52040
2021-04-22,111.980003,112.300003,111.820000,112.279999,112.279999,20042
2021-04-23,111.519997,111.879997,111.019997,111.860001,111.860001,45529
2021-04-26,111.660004,112.059998,111.440002,111.900002,111.900002,33817
2021-04-27,111.779999,111.879997,111.120003,111.500000,111.500000,22789
2021-04-28,111.760002,111.779999,111.199997,111.199997,111.199997,59765
2021-04-29,111.320000,111.419998,110.660004,110.660004,110.660004,55933
2021-04-30,110.720001,111.160004,110.419998,111.059998,111.059998,28987
2021-05-03,111.459999,111.779999,111.160004,111.540001,111.540001,97730
2021-05-04,111.519997,111.739998,110.080002,110.220001,110.220001,63202
2021-05-05,111.360001,111.779999,111.300003,111.739998,111.739998,58774
2021-05-06,111.580002,111.699997,110.500000,111.059998,111.059998,103152
2021-05-07,111.620003,111.919998,111.199997,111.900002,111.900002,30768
2021-05-10,111.940002,112.000000,111.639999,111.940002,111.940002,39491
2021-05-11,110.519997,110.519997,108.800003,109.519997,109.519997,67144
2021-05-12,109.660004,109.760002,108.820000,108.820000,108.820000,33730
2021-05-13,107.680000,109.400002,106.959999,109.040001,109.040001,30884
2021-05-14,109.480003,110.000000,109.220001,109.919998,109.919998,51912
2021-05-17,110.040001,110.120003,109.220001,109.320000,109.320000,45627
2021-05-18,109.839996,109.959999,108.980003,109.260002,109.260002,36306
2021-05-19,107.779999,107.959999,106.720001,107.300003,107.300003,48756
2021-05-20,108.320000,109.540001,107.699997,109.540001,109.540001,48360
2021-05-21,109.559998,110.519997,109.480003,110.199997,110.199997,29325
2021-05-25,110.820000,110.820000,110.339996,110.339996,110.339996,33779
2021-05-26,110.699997,110.879997,110.419998,110.779999,110.779999,22564
2021-05-27,110.639999,111.279999,110.519997,111.059998,111.059998,20871
2021-05-28,111.220001,111.860001,111.139999,111.559998,111.559998,23061
2021-05-31,111.459999,112.260002,110.739998,110.779999,110.779999,75805
2021-06-01,111.180000,111.839996,110.779999,110.959999,110.959999,59346
2021-06-02,111.040001,111.400002,110.839996,111.220001,111.220001,27099
2021-06-03,111.139999,111.760002,110.480003,111.599998,111.599998,23727
2021-06-04,111.500000,112.099998,111.459999,112.000000,112.000000,19712
2021-06-07,112.220001,112.500000,112.000000,112.000000,112.000000,49803
2021-06-08,112.440002,113.000000,112.139999,112.199997,112.199997,22975
2021-06-09,112.360001,112.559998,112.160004,112.500000,112.500000,16818
2021-06-10,112.300003,112.980003,112.139999,112.739998,112.739998,22146
2021-06-11,112.720001,113.480003,112.660004,113.400002,113.400002,15427
2021-06-14,113.839996,113.959999,113.279999,113.300003,113.300003,22083
2021-06-15,113.959999,114.099998,113.419998,113.419998,113.419998,34244
2021-06-16,113.599998,113.800003,113.419998,113.639999,113.639999,20615
2021-06-17,113.620003,114.800003,113.620003,114.779999,114.779999,30655
2021-06-18,114.900002,114.959999,113.779999,113.779999,113.779999,28899
2021-06-21,113.220001,114.440002,113.199997,114.440002,114.440002,40593
2021-06-22,114.739998,115.139999,114.360001,115.120003,115.120003,19181
2021-06-23,115.160004,115.160004,114.559998,114.720001,114.720001,28774
2021-06-24,115.080002,115.820000,114.980003,115.739998,115.739998,27885
2021-06-25,115.660004,115.959999,115.540001,115.959999,115.959999,27273
2021-06-28,115.940002,116.279999,115.720001,116.160004,116.160004,32957
2021-06-29,116.320000,116.879997,116.320000,116.540001,116.540001,41634
2021-06-30,116.699997,116.760002,116.000000,116.599998,116.599998,25149
2021-07-01,117.080002,117.360001,116.540001,117.080002,117.080002,50546
2021-07-02,117.400002,117.879997,117.400002,117.720001,117.720001,31308
2021-07-05,117.720001,118.019997,117.519997,117.959999,117.959999,39301
2021-07-06,117.699997,118.379997,117.160004,117.360001,117.360001,43050
2021-07-07,117.839996,118.300003,117.779999,118.279999,118.279999,18290
2021-07-08,117.680000,117.720001,115.900002,116.500000,116.500000,41154
2021-07-09,117.160004,117.900002,117.160004,117.900002,117.900002,27273
2021-07-12,118.099998,118.779999,117.500000,118.699997,118.699997,21754
2021-07-13,119.000000,119.400002,118.820000,119.360001,119.360001,15384
2021-07-14,119.040001,119.339996,118.800003,118.800003,118.800003,30156
2021-07-15,118.400002,118.540001,118.000000,118.419998,118.419998,46382
2021-07-16,118.339996,118.500000,117.760002,117.980003,117.980003,28865
2021-07-19,117.160004,117.279999,115.360001,116.180000,116.180000,51538
2021-07-20,116.879997,117.639999,115.739998,117.419998,117.419998,74344
2021-07-21,118.059998,118.559998,117.919998,118.459999,118.459999,32156
2021-07-22,118.839996,119.120003,118.320000,118.820000,118.820000,17310
2021-07-23,119.239998,119.940002,119.160004,119.919998,119.919998,19107
2021-07-26,119.480003,119.580002,119.040001,119.500000,119.500000,33492
2021-07-27,119.379997,119.519997,118.379997,118.379997,118.379997,27248
2021-07-28,118.980003,119.360001,118.839996,119.139999,119.139999,26142
2021-07-29,119.300003,119.720001,119.059998,119.680000,119.680000,23063
2021-07-30,118.720001,119.559998,118.599998,119.419998,119.419998,36764
2021-08-02,119.339996,119.400002,118.839996,119.339996,119.339996,74945
2021-08-03,119.120003,119.320000,118.720001,119.260002,119.260002,28910
2021-08-04,119.680000,120.040001,119.260002,119.919998,119.919998,21791
2021-08-05,119.959999,120.440002,119.959999,120.300003,120.300003,38780
2021-08-06,120.580002,121.000000,120.480003,120.760002,120.760002,40621
2021-08-09,120.739998,121.040001,120.680000,120.959999,120.959999,31683
2021-08-10,121.059998,121.500000,120.980003,121.260002,121.260002,24811
2021-08-11,121.379997,121.680000,121.199997,121.419998,121.419998,30179
2021-08-12,121.379997,121.699997,121.339996,121.620003,121.620003,27618
